Timestamp,CableLength,CableWeightMeter,CableRadius,CableVolumeMeter,WaterDensity,Gravity,PayloadWeight,PayloadVolume,WinchRadius,WinchWeight,WinchFriction,CableLengthOnWinch,CableLengthInWater,CableSpeed,CableAcceleration,WinchAngularSpeed,WinchAngularAcceleration,MotorTorque,MotorPower,Motor1Current,Motor2Current,Motor3Current,Motor4Current,Motor5Current,Motor6Current,Id
11/23/2025 05:28:50,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1807.8334,192.16658,2.6214035,-0.1,-0.1,-0.125,11077.321,-36.29766,-17.193628,-16.238428,-14.328024,-15.283226,-19.104033,-11.4624195,680
11/23/2025 05:28:50,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1807.6014,192.39851,2.6125255,-0.1,-0.1,-0.125,11091.991,-36.222637,-17.15809,-16.204863,-14.298409,-15.251637,-19.064547,-11.438727,681
11/23/2025 05:28:50,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1807.3512,192.64882,2.6029093,-0.1,-0.1,-0.125,11107.822,-36.14082,-17.119335,-16.168262,-14.266113,-15.217188,-19.021484,-11.41289,682
11/23/2025 05:28:51,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1807.1365,192.86348,2.5946362,-0.1,-0.1,-0.125,11121.41,-36.07002,-17.085798,-16.136587,-14.238166,-15.187377,-18.98422,-11.3905325,683
11/23/2025 05:28:51,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1806.919,193.08101,2.5862253,-0.1,-0.1,-0.125,11135.182,-35.997612,-17.0515,-16.104195,-14.209583,-15.15689,-18.946112,-11.367667,684
11/23/2025 05:28:51,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1806.7406,193.25945,2.579307,-0.1,-0.1,-0.125,11146.479,-35.937737,-17.023138,-16.077408,-14.185949,-15.13168,-18.914598,-11.348759,685
11/23/2025 05:28:51,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1806.5345,193.46545,2.571295,-0.1,-0.1,-0.125,11159.508,-35.867985,-16.990099,-16.046204,-14.158415,-15.102309,-18.877888,-11.326732,686
11/23/2025 05:28:51,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1806.311,193.68892,2.5625746,-0.1,-0.1,-0.125,11173.637,-35.7916,-16.953915,-16.012032,-14.1282625,-15.070147,-18.837685,-11.302609,687
11/23/2025 05:28:51,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1806.1495,193.85045,2.5562553,-0.1,-0.1,-0.125,11183.866,-35.736023,-16.927591,-15.987168,-14.106324,-15.046746,-18.808434,-11.28506,688
11/23/2025 05:28:51,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1806.0005,193.9995,2.5504112,-0.1,-0.1,-0.125,11193.305,-35.684414,-16.903143,-15.964081,-14.085953,-15.025017,-18.781271,-11.268763,689
11/23/2025 05:28:51,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1805.824,194.17596,2.543473,-0.1,-0.1,-0.125,11204.479,-35.622864,-16.873987,-15.936544,-14.061657,-14.999101,-18.748877,-11.249326,690
11/23/2025 05:28:51,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1805.6321,194.36789,2.535905,-0.1,-0.1,-0.125,11216.627,-35.555374,-16.84202,-15.906351,-14.035016,-14.970684,-18.713354,-11.228013,691
11/23/2025 05:28:51,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1805.4608,194.5392,2.5291312,-0.1,-0.1,-0.125,11227.459,-35.494648,-16.813253,-15.879185,-14.011045,-14.945115,-18.681395,-11.208837,692
11/23/2025 05:28:51,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1805.2279,194.77211,2.519888,-0.1,-0.1,-0.125,11242.19,-35.411327,-16.773787,-15.84191,-13.978156,-14.910033,-18.63754,-11.182525,693
11/23/2025 05:28:51,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1805.0374,194.96268,2.5123024,-0.1,-0.1,-0.125,11254.261,-35.342632,-16.741247,-15.811178,-13.951039,-14.881108,-18.601385,-11.1608305,694
11/23/2025 05:28:51,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1804.8175,195.1825,2.503522,-0.1,-0.1,-0.125,11268.173,-35.26265,-16.70336,-15.775395,-13.919467,-14.847431,-18.559288,-11.135573,695
11/23/2025 05:28:52,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1804.5961,195.40392,2.4946458,-0.1,-0.1,-0.125,11282.193,-35.181347,-16.664848,-15.739024,-13.887374,-14.813199,-18.516499,-11.1098995,696
11/23/2025 05:28:52,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1804.3882,195.61182,2.4862838,-0.1,-0.1,-0.125,11295.331,-35.10425,-16.62833,-15.704534,-13.856941,-14.780737,-18.475924,-11.085553,697
11/23/2025 05:28:52,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1804.1433,195.85666,2.4763968,-0.1,-0.1,-0.125,11310.836,-35.01265,-16.58494,-15.663553,-13.820783,-14.742168,-18.42771,-11.056626,698
11/23/2025 05:28:52,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1803.9155,196.08449,2.4671621,-0.1,-0.1,-0.125,11325.26,-34.926567,-16.544165,-15.625044,-13.786802,-14.705924,-18.382404,-11.029442,699
11/23/2025 05:28:52,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1803.7241,196.2759,2.4593797,-0.1,-0.1,-0.125,11337.376,-34.85364,-16.509619,-15.592419,-13.758017,-14.675218,-18.344023,-11.006413,700
11/23/2025 05:28:52,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1803.4949,196.50517,2.4500213,-0.1,-0.1,-0.125,11351.861,-34.765377,-16.467812,-15.552932,-13.723175,-14.638054,-18.297565,-10.97854,701
11/23/2025 05:28:52,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1803.314,196.6861,2.4426143,-0.1,-0.1,-0.125,11363.328,-34.695286,-16.434608,-15.521576,-13.695508,-14.6085415,-18.260677,-10.956406,702
11/23/2025 05:28:52,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1803.1163,196.88365,2.4344997,-0.1,-0.1,-0.125,11375.83,-34.61807,-16.398033,-15.487031,-13.665028,-14.576029,-18.220036,-10.932022,703
11/23/2025 05:28:52,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1802.9224,197.07764,2.4265056,-0.1,-0.1,-0.125,11388.118,-34.541664,-16.361841,-15.45285,-13.634867,-14.543858,-18.179823,-10.907893,704
11/23/2025 05:28:52,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1802.6641,197.33597,2.4158123,-0.1,-0.1,-0.125,11404.459,-34.438793,-16.313112,-15.406828,-13.59426,-14.500545,-18.12568,-10.875408,705
11/23/2025 05:28:52,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1802.4374,197.56265,2.4063919,-0.1,-0.1,-0.125,11418.805,-34.34765,-16.26994,-15.366053,-13.558283,-14.462169,-18.07771,-10.846625,706
11/23/2025 05:28:53,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1802.236,197.76405,2.3979933,-0.1,-0.1,-0.125,11431.541,-34.26595,-16.23124,-15.329504,-13.526033,-14.427768,-18.03471,-10.820827,707
11/23/2025 05:28:53,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1801.9902,198.00978,2.387702,-0.1,-0.1,-0.125,11447.093,-34.165306,-16.183565,-15.284479,-13.486305,-14.385393,-17.981739,-10.789044,708
11/23/2025 05:28:53,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1801.7559,198.24416,2.377845,-0.1,-0.1,-0.125,11461.933,-34.068375,-16.137651,-15.241115,-13.448043,-14.344579,-17.930723,-10.758434,709
11/23/2025 05:28:53,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1801.5095,198.49048,2.3674407,-0.1,-0.1,-0.125,11477.516,-33.965424,-16.088884,-15.195058,-13.407404,-14.301231,-17.87654,-10.725924,710
11/23/2025 05:28:53,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1801.2671,198.73291,2.3571558,-0.1,-0.1,-0.125,11492.852,-33.863052,-16.040394,-15.14926,-13.366995,-14.258127,-17.822659,-10.693596,711
11/23/2025 05:28:53,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1800.719,199.28104,2.333668,-0.1,-0.1,-0.125,11527.562,-33.626877,-15.928521,-15.043602,-13.273767,-14.158685,-17.698357,-10.619014,712
11/23/2025 05:28:53,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1800.5457,199.45439,2.326216,-0.1,-0.1,-0.125,11538.503,-33.55131,-15.892726,-15.009798,-13.243938,-14.126868,-17.658585,-10.595151,713
11/23/2025 05:28:53,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1800.3248,199.67516,2.3166866,-0.1,-0.1,-0.125,11552.492,-33.45438,-15.846812,-14.966434,-13.205677,-14.086055,-17.607569,-10.564541,714
11/23/2025 05:28:53,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1800.0886,199.91138,2.306445,-0.1,-0.1,-0.125,11567.441,-33.349583,-15.797171,-14.919551,-13.1643095,-14.041929,-17.552412,-10.531447,715
11/23/2025 05:28:54,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1799.893,200.10706,2.2979295,-0.1,-0.1,-0.125,11579.821,-33.262016,-15.7556925,-14.880376,-13.129743,-14.00506,-17.506325,-10.503795,716
11/23/2025 05:28:54,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1799.7019,200.29807,2.2895873,-0.1,-0.1,-0.125,11591.922,-33.175896,-15.714898,-14.841848,-13.095748,-13.968799,-17.460999,-10.476599,717
11/23/2025 05:28:54,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1799.5487,200.45126,2.2828765,-0.1,-0.1,-0.125,11601.594,-33.10626,-15.681911,-14.810695,-13.06826,-13.939478,-17.424345,-10.454608,718
11/23/2025 05:28:54,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1799.3928,200.60718,2.276026,-0.1,-0.1,-0.125,11611.481,-33.03504,-15.648178,-14.778834,-13.040149,-13.909491,-17.386864,-10.432118,719
11/23/2025 05:28:54,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1799.1904,200.80951,2.2671015,-0.1,-0.1,-0.125,11624.279,-32.941776,-15.603999,-14.737111,-13.003333,-13.870221,-17.337778,-10.402666,720
11/23/2025 05:28:54,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1799.0197,200.98033,2.2595413,-0.1,-0.1,-0.125,11635.081,-32.86243,-15.566414,-14.701613,-12.9720125,-13.836813,-17.296017,-10.37761,721
11/23/2025 05:28:54,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1798.8813,201.11865,2.2534032,-0.1,-0.1,-0.125,11643.855,-32.79788,-15.535837,-14.672734,-12.94653,-13.809633,-17.262041,-10.357224,722
11/23/2025 05:28:54,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1798.7354,201.2646,2.2469072,-0.1,-0.1,-0.125,11653.094,-32.72928,-15.503343,-14.642046,-12.919452,-13.780749,-17.225935,-10.335562,723
11/23/2025 05:28:54,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1798.5717,201.42839,2.2395942,-0.1,-0.1,-0.125,11663.447,-32.651737,-15.466612,-14.607356,-12.8888445,-13.748099,-17.185125,-10.311075,724
11/23/2025 05:28:54,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1798.4177,201.58232,2.2327,-0.1,-0.1,-0.125,11673.195,-32.57843,-15.431888,-14.57456,-12.859907,-13.717234,-17.146542,-10.287926,725
11/23/2025 05:28:54,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1798.1912,201.80878,2.222511,-0.1,-0.1,-0.125,11687.525,-32.469566,-15.380321,-14.525858,-12.816935,-13.671397,-17.089245,-10.253547,726
11/23/2025 05:28:54,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1797.9789,202.02113,2.212915,-0.1,-0.1,-0.125,11700.957,-32.366528,-15.331513,-14.479762,-12.77626,-13.628012,-17.035015,-10.221009,727
11/23/2025 05:28:54,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1797.8296,202.1704,2.2061493,-0.1,-0.1,-0.125,11710.396,-32.293606,-15.296971,-14.44714,-12.747477,-13.597308,-16.996635,-10.197981,728
11/23/2025 05:28:55,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1797.6221,202.37788,2.1967037,-0.1,-0.1,-0.125,11723.551,-32.191463,-15.248588,-14.401444,-12.707157,-13.5543,-16.942875,-10.165725,729
11/23/2025 05:28:55,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1797.4713,202.52866,2.1898184,-0.1,-0.1,-0.125,11733.068,-32.11661,-15.213132,-14.367957,-12.677609,-13.522783,-16.90348,-10.142088,730
11/23/2025 05:28:55,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1797.2863,202.71376,2.1813323,-0.1,-0.1,-0.125,11744.782,-32.024094,-15.169308,-14.326568,-12.64109,-13.483829,-16.854786,-10.112871,731
11/23/2025 05:28:55,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1797.1045,202.89554,2.1729667,-0.1,-0.1,-0.125,11756.296,-31.932549,-15.125944,-14.285614,-12.604954,-13.445284,-16.806604,-10.083962,732
11/23/2025 05:28:55,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1796.9109,203.08914,2.1640198,-0.1,-0.1,-0.125,11768.536,-31.834183,-15.0793495,-14.241608,-12.566125,-13.403867,-16.754833,-10.0529,733
11/23/2025 05:28:55,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1796.705,203.29503,2.1544638,-0.1,-0.1,-0.125,11781.598,-31.728783,-15.029423,-14.194455,-12.524519,-13.3594885,-16.699358,-10.019615,734
11/23/2025 05:28:55,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1796.5328,203.46718,2.1464434,-0.1,-0.1,-0.125,11792.461,-31.639812,-14.987279,-14.154653,-12.489399,-13.322026,-16.652533,-9.99152,735
11/23/2025 05:28:55,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1796.3706,203.62936,2.1388605,-0.1,-0.1,-0.125,11802.721,-31.555466,-14.947326,-14.116919,-12.456105,-13.286511,-16.60814,-9.964884,736
11/23/2025 05:28:55,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1796.1935,203.8065,2.1305459,-0.1,-0.1,-0.125,11813.939,-31.462677,-14.903373,-14.075409,-12.419477,-13.247443,-16.559303,-9.935582,737
11/23/2025 05:28:55,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1796.0387,203.96135,2.1232529,-0.1,-0.1,-0.125,11823.75,-31.381016,-14.864692,-14.038875,-12.387243,-13.213059,-16.516323,-9.909795,738
11/23/2025 05:28:55,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1795.8613,204.13863,2.1148705,-0.1,-0.1,-0.125,11834.97,-31.286787,-14.820057,-13.996721,-12.350047,-13.173384,-16.46673,-9.880038,739
11/23/2025 05:28:55,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1795.6504,204.34966,2.104845,-0.1,-0.1,-0.125,11848.324,-31.17361,-14.766447,-13.946089,-12.305372,-13.125731,-16.407164,-9.844298,740
11/23/2025 05:28:56,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1795.4548,204.54514,2.0955162,-0.1,-0.1,-0.125,11860.689,-31.067837,-14.716343,-13.898769,-12.263619,-13.081195,-16.351494,-9.810896,741
11/23/2025 05:28:56,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1795.2928,204.70717,2.0877552,-0.1,-0.1,-0.125,11870.948,-30.979542,-14.67452,-13.859268,-12.228766,-13.044017,-16.305021,-9.783013,742
11/23/2025 05:28:56,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1795.1577,204.84233,2.0812614,-0.1,-0.1,-0.125,11879.506,-30.905447,-14.639422,-13.82612,-12.199518,-13.01282,-16.266026,-9.759615,743
11/23/2025 05:28:56,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1794.9844,205.01562,2.0729012,-0.1,-0.1,-0.125,11890.463,-30.809696,-14.594066,-13.783285,-12.161722,-12.972504,-16.21563,-9.729378,744
11/23/2025 05:28:56,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1794.8032,205.1968,2.064124,-0.1,-0.1,-0.125,11901.944,-30.708864,-14.546305,-13.738176,-12.12192,-12.930049,-16.16256,-9.697536,745
11/23/2025 05:28:56,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1794.6401,205.3598,2.0561967,-0.1,-0.1,-0.125,11912.251,-30.617416,-14.502986,-13.697266,-12.085822,-12.891543,-16.11443,-9.668657,746
11/23/2025 05:28:56,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1794.446,205.55396,2.0467107,-0.1,-0.1,-0.125,11924.523,-30.507565,-14.450953,-13.648122,-12.0424595,-12.84529,-16.056612,-9.633967,747
11/23/2025 05:28:56,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1794.2673,205.73273,2.0379388,-0.1,-0.1,-0.125,11935.85,-30.405666,-14.402684,-13.602535,-12.002237,-12.802386,-16.002983,-9.601789,748
11/23/2025 05:28:56,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1794.0961,205.90388,2.029505,-0.1,-0.1,-0.125,11946.684,-30.30732,-14.356098,-13.5585375,-11.963416,-12.760976,-15.9512205,-9.570733,749
11/23/2025 05:28:56,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1793.9298,206.0702,2.0212767,-0.1,-0.1,-0.125,11957.221,-30.211065,-14.310505,-13.515476,-11.92542,-12.7204485,-15.90056,-9.540337,750
11/23/2025 05:28:56,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1793.7632,206.2368,2.0130005,-0.1,-0.1,-0.125,11967.744,-30.113844,-14.264452,-13.471983,-11.887044,-12.679513,-15.849391,-9.509635,751
11/23/2025 05:28:56,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1793.5928,206.40723,2.004498,-0.1,-0.1,-0.125,11978.529,-30.013674,-14.217004,-13.427171,-11.847504,-12.637337,-15.796671,-9.478003,752
11/23/2025 05:28:57,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1793.4446,206.55548,1.9970746,-0.1,-0.1,-0.125,11987.908,-29.925936,-14.175444,-13.387918,-11.812869,-12.600394,-15.750492,-9.450295,753
11/23/2025 05:28:57,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1793.3396,206.66043,1.9918053,-0.1,-0.1,-0.125,11994.546,-29.863503,-14.14587,-13.359988,-11.788225,-12.574105,-15.717633,-9.43058,754
11/23/2025 05:28:57,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1793.2206,206.77937,1.985816,-0.1,-0.1,-0.125,12002.082,-29.792412,-14.112195,-13.328184,-11.760162,-12.544174,-15.680217,-9.40813,755
11/23/2025 05:28:57,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1793.0961,206.90395,1.979523,-0.1,-0.1,-0.125,12009.959,-29.717487,-14.076705,-13.294665,-11.730587,-12.512626,-15.640783,-9.384469,756
11/23/2025 05:28:57,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1792.9712,207.02881,1.9731947,-0.1,-0.1,-0.125,12017.883,-29.642029,-14.040961,-13.260908,-11.700801,-12.480854,-15.601068,-9.360641,757
11/23/2025 05:28:57,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1792.8344,207.1656,1.9662377,-0.1,-0.1,-0.125,12026.533,-29.55878,-14.001528,-13.223665,-11.667939,-12.445802,-15.557254,-9.334352,758
11/23/2025 05:28:57,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1792.7129,207.28706,1.9600408,-0.1,-0.1,-0.125,12034.224,-29.484463,-13.966324,-13.190418,-11.638604,-12.414511,-15.518138,-9.310883,759
11/23/2025 05:28:57,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1792.5708,207.42923,1.9527606,-0.1,-0.1,-0.125,12043.215,-29.396896,-13.924846,-13.151242,-11.604038,-12.377641,-15.472051,-9.28323,760
11/23/2025 05:28:57,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1792.4429,207.55719,1.9461855,-0.1,-0.1,-0.125,12051.309,-29.317606,-13.887287,-13.115771,-11.57274,-12.344255,-15.430319,-9.258191,761
11/23/2025 05:28:57,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1792.3247,207.6753,1.940098,-0.1,-0.1,-0.125,12058.782,-29.244024,-13.852432,-13.082852,-11.543694,-12.313273,-15.391591,-9.234955,762
11/23/2025 05:28:57,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1792.1797,207.8203,1.9325949,-0.1,-0.1,-0.125,12067.959,-29.153097,-13.809362,-13.042174,-11.507801,-12.274988,-15.343736,-9.206241,763
11/23/2025 05:28:57,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1792.0048,207.99521,1.9235016,-0.1,-0.1,-0.125,12079.039,-29.042566,-13.757006,-12.992727,-11.46417,-12.228449,-15.285561,-9.171336,764
11/23/2025 05:28:57,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1791.8127,208.18724,1.9134661,-0.1,-0.1,-0.125,12091.187,-28.920097,-13.698994,-12.937938,-11.415828,-12.176884,-15.221104,-9.132662,765
11/23/2025 05:28:57,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1791.6742,208.32576,1.9061992,-0.1,-0.1,-0.125,12099.961,-28.831171,-13.656871,-12.898156,-11.380726,-12.139441,-15.174301,-9.10458,766
11/23/2025 05:28:58,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1791.5588,208.44113,1.9001276,-0.1,-0.1,-0.125,12107.249,-28.756649,-13.621571,-12.864817,-11.35131,-12.108063,-15.135077,-9.081047,767
11/23/2025 05:28:58,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1791.441,208.55896,1.8939066,-0.1,-0.1,-0.125,12114.709,-28.68016,-13.585339,-12.830599,-11.3211155,-12.075857,-15.094822,-9.056892,768
11/23/2025 05:28:58,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1791.3107,208.68932,1.8869987,-0.1,-0.1,-0.125,12122.941,-28.594969,-13.544985,-12.792485,-11.287487,-12.039987,-15.049983,-9.02999,769
11/23/2025 05:28:58,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1791.152,208.84805,1.8785485,-0.1,-0.1,-0.125,12133,-28.490536,-13.495517,-12.745766,-11.246264,-11.996016,-14.995018,-8.997011,770
11/23/2025 05:28:58,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1791.0011,208.9989,1.8704836,-0.1,-0.1,-0.125,12142.548,-28.390549,-13.448154,-12.701035,-11.206796,-11.953916,-14.942394,-8.965436,771
11/23/2025 05:28:58,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1790.8691,209.13087,1.8634009,-0.1,-0.1,-0.125,12150.904,-28.30251,-13.406452,-12.66165,-11.172044,-11.916845,-14.896058,-8.937634,772
11/23/2025 05:28:58,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1790.7614,209.23865,1.857599,-0.1,-0.1,-0.125,12157.729,-28.230232,-13.372215,-12.629314,-11.143513,-11.886413,-14.858017,-8.91481,773
11/23/2025 05:28:58,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1790.6119,209.38809,1.8495191,-0.1,-0.1,-0.125,12167.184,-28.1293,-13.324405,-12.584161,-11.103671,-11.843916,-14.804894,-8.8829365,774
11/23/2025 05:28:58,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1790.457,209.543,1.8411056,-0.1,-0.1,-0.125,12176.979,-28.02388,-13.274469,-12.536999,-11.062058,-11.799528,-14.749411,-8.849647,775
11/23/2025 05:28:58,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1790.2736,209.72644,1.8310872,-0.1,-0.1,-0.125,12188.585,-27.897953,-13.214819,-12.480662,-11.01235,-11.746507,-14.683134,-8.80988,776
11/23/2025 05:28:58,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1790.126,209.87407,1.8229891,-0.1,-0.1,-0.125,12197.932,-27.795872,-13.166466,-12.434996,-10.9720545,-11.703525,-14.629406,-8.777644,777
11/23/2025 05:28:58,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1790.0023,209.9977,1.8161825,-0.1,-0.1,-0.125,12205.763,-27.709866,-13.125726,-12.396519,-10.938106,-11.667312,-14.58414,-8.7504835,778
11/23/2025 05:28:58,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1789.8909,210.10918,1.8100231,-0.1,-0.1,-0.125,12212.819,-27.631857,-13.088775,-12.36162,-10.907311,-11.634466,-14.543083,-8.725849,779
11/23/2025 05:28:58,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1789.783,210.21707,1.8040427,-0.1,-0.1,-0.125,12219.643,-27.555946,-13.052816,-12.32766,-10.877348,-11.602503,-14.50313,-8.701878,780
11/23/2025 05:28:59,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1789.667,210.33295,1.7975969,-0.1,-0.1,-0.125,12226.979,-27.473976,-13.013989,-12.29099,-10.84499,-11.567989,-14.459988,-8.675993,781
11/23/2025 05:28:59,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1789.5558,210.44417,1.7913879,-0.1,-0.1,-0.125,12234.004,-27.39481,-12.976489,-12.255573,-10.813742,-11.534657,-14.418321,-8.650992,782
11/23/2025 05:28:59,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1789.4272,210.5728,1.7841784,-0.1,-0.1,-0.125,12242.159,-27.302746,-12.932879,-12.214386,-10.7774,-11.4958935,-14.369866,-8.62192,783
11/23/2025 05:28:59,2000,10,0.025,0.0019634955,1025,9.81,20000,20,0.8,1000,0,1789.291,210.70892,1.7765163,-0.1,-0.1,-0.125,12250.764,-27.204601,-12.88639,-12.17048,-10.738658,-11.454569,-14.318212,-8.590927,784
